student_name	problem_name	skill	selection	actual input	subgoal_name	outcome
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	2.24	[-1.42y/-1.42 = 2.24/-1.42]typein	BUG
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	2.24/-1.42	[-1.42y/-1.42 = 2.24/-1.42]typein	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	subtract	SKILL	8.02y	[-5.04+4.69y = 8.02y+4.15]subtract	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	LHS	-5.04+4.69y-8.02y	[-5.04+4.69y-8.02y = 8.02y+4.15-8.02y]typein	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	RHS	8.02y+4.15-8.02y	[-5.04+4.69y-8.02y = 8.02y+4.15-8.02y]typein	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	clt	SKILL	8.02y+4.15-8.02y	[-5.04+4.69y-8.02y = 8.02y+4.15-8.02y]clt	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	RHS	4.15	FinalAnswer	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	LHS	-3.33	FinalAnswer	BUG
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	LHS	-3.33y+-5.04	FinalAnswer	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	add	SKILL	5.04	[-3.33y-5.04 = 4.15]add	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	LHS	-3.33y-5.04+5.04	[-3.33y-5.04+5.04 = 4.15+5.04]typein	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	RHS	4.15+5.04	[-3.33y-5.04+5.04 = 4.15+5.04]typein	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	clt	SKILL	-3.33y-5.04+5.04	[-3.33y-5.04+5.04 = 4.15+5.04]clt	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	LHS	-3.33	FinalAnswer	BUG
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	LHS	-3.33y	FinalAnswer	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	RHS	9.19	FinalAnswer	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	rf	SKILL		[-3.33y = 9.19]rf	ERROR
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	divide	SKILL	-3.33y	[-3.33y = 9.19]divide	BUG
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	divide	SKILL	-3.33	[-3.33y = 9.19]divide	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	LHS	y	[-3.33y/-3.33 = 9.19/-3.33]typein	OK
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	RHS	9.19/3.33	[-3.33y/-3.33 = 9.19/-3.33]typein	BUG
STU_kEGk STU_kEGk	-5.04+4.69y = 8.02y+4.15	typein	RHS	9.19/-3.33	[-3.33y/-3.33 = 9.19/-3.33]typein	OK
STU_kEGk STU_kEGk	5.77-6.63y = 3.18y+4.54	add	SKILL	6.63y	[5.77-6.63y = 3.18y+4.54]add	OK
STU_kEGk STU_kEGk	5.77-6.63y = 3.18y+4.54	typein	LHS	5.77-6.63y+6.63y	[5.77-6.63y+6.63y = 3.18y+4.54+6.63y]typein	OK
STU_kEGk STU_kEGk	5.77-6.63y = 3.18y+4.54	typein	RHS	3.18y+4.54+6.63	[5.77-6.63y+6.63y = 3.18y+4.54+6.63y]typein	ERROR
STU_kEGk STU_kEGk	5.77-6.63y = 3.18y+4.54	typein	RHS	3.18y+4.54+6.63y	[5.77-6.63y+6.63y = 3.18y+4.54+6.63y]typein	OK
STU_kEGk STU_kEGk	5.77-6.63y = 3.18y+4.54	clt	SKILL	5.77-6.63y+6.63y	[5.77-6.63y+6.63y = 3.18y+4.54+6.63y]clt	OK
STU_kEGk STU_kEGk	5.77-6.63y = 3.18y+4.54	typein	LHS	5.77	FinalAnswer	OK
STU_kEGk STU_kEGk	5.77-6.63y = 3.18y+4.54	auto-fill	RHS	3.18y+4.54+6.63y	FinalAnswer	OK
STU_kEGk STU_kEGk	5.77-6.63y = 3.18y+4.54	clt	SKILL	3.18y+4.54+6.63y	[5.77 = 3.18y+4.54+6.63y]clt	OK
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	add	SKILL	8261	[-8261-924.29y = 85.08y+8682.91]add	OK
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	LHS	-924.29y	[-8261-924.29y+8261 = 85.08y+8682.91+8261]typein	OK
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	RHS	85.08+16943.91	[-8261-924.29y+8261 = 85.08y+8682.91+8261]typein	ERROR
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	RHS	85.08y+16943.91	[-8261-924.29y+8261 = 85.08y+8682.91+8261]typein	OK
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	subtract	SKILL	16943.91	[-924.29y = 85.08y+16943.91]subtract	ERROR
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	subtract	SKILL	16943.91	[-924.29y = 85.08y+16943.91]subtract	ERROR
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	subtract	SKILL	85.08y	[-924.29y = 85.08y+16943.91]subtract	OK
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	LHS	839.21	[-924.29y-85.08y = 85.08y+16943.91-85.08y]typein	ERROR
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	LHS	839.21y	[-924.29y-85.08y = 85.08y+16943.91-85.08y]typein	BUG
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	LHS	-1009.37	[-924.29y-85.08y = 85.08y+16943.91-85.08y]typein	ERROR
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	LHS	-1009.37y	[-924.29y-85.08y = 85.08y+16943.91-85.08y]typein	OK
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	RHS	16943.91	[-924.29y-85.08y = 85.08y+16943.91-85.08y]typein	OK
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	divide	SKILL	-1009.37	[-1009.37y = 16943.91]divide	OK
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	LHS	y	[-1009.37y/-1009.37 = 16943.91/-1009.37]typein	OK
STU_tUhq STU_tUhq	-8261-924.29y = 85.08y+8682.91	typein	RHS	-16.7866	[-1009.37y/-1009.37 = 16943.91/-1009.37]typein	OK
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	subtract	SKILL	61.86	[20.76-20.75y = 61.86+12.58y]subtract	OK
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	typein	RHS	12.58y	[20.76-20.75y-61.86 = 61.86+12.58y-61.86]typein	OK
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	typein	LHS	41.1-20.75y	[20.76-20.75y-61.86 = 61.86+12.58y-61.86]typein	ERROR
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	typein	LHS	-41.1-20.75y	[20.76-20.75y-61.86 = 61.86+12.58y-61.86]typein	OK
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	add	SKILL	-41.1	[-41.1-20.75y = 12.58y]add	BUG
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	add	SKILL	41.1	[-41.1-20.75y = 12.58y]add	ERROR
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	add	SKILL	20.75y	[-41.1-20.75y = 12.58y]add	OK
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	typein	LHS	-41.1y	[-41.1-20.75y+20.75y = 12.58y+20.75y]typein	ERROR
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	typein	LHS	-41.1y	[-41.1-20.75y+20.75y = 12.58y+20.75y]typein	ERROR
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	typein	LHS	-41.1	[-41.1-20.75y+20.75y = 12.58y+20.75y]typein	OK
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	typein	RHS	33.33y	[-41.1-20.75y+20.75y = 12.58y+20.75y]typein	OK
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	divide	SKILL	33.333	[-41.1 = 33.33y]divide	OK
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	typein	RHS	y	[-41.1/33.33 = 33.33y/33.33]typein	OK
STU_tUhq STU_tUhq	20.76-20.75y = 61.86+12.58y	typein	LHS	-1.233	[-41.1/33.33 = 33.33y/33.33]typein	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	add	SKILL	60.47	[72.86y-60.47 = 44.09y-73.26]add	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	typein	LHS	72.86y	[72.86y-60.47+60.47 = 44.09y-73.26+60.47]typein	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	typein	RHS	44.09y-12.79	[72.86y-60.47+60.47 = 44.09y-73.26+60.47]typein	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	add	SKILL	12.79	[72.86y = 44.09y-12.79]add	ERROR
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	divide	SKILL	44.09y	[72.86y = 44.09y-12.79]divide	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	typein	LHS	1.6525	[72.86y/(44.09y) = (44.09y-12.79)/(44.09y)]typein	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	typein	RHS	-12.79y	[72.86y/(44.09y) = (44.09y-12.79)/(44.09y)]typein	ERROR
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	typein	RHS	y-12.79	[72.86y/(44.09y) = (44.09y-12.79)/(44.09y)]typein	ERROR
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	subtract	SKILL	44.09	[72.86y = 44.09y-12.79]subtract	ERROR
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	subtract	SKILL	44.09y	[72.86y = 44.09y-12.79]subtract	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	typein	LHS	28.77y	[72.86y-44.09y = 44.09y-12.79-44.09y]typein	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	typein	RHS	-12.79	[72.86y-44.09y = 44.09y-12.79-44.09y]typein	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	divide	SKILL	28.77	[28.77y = -12.79]divide	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	typein	LHS	y	[28.77y/28.77 = -12.79/28.77]typein	OK
STU_tUhq STU_tUhq	72.86y-60.47 = 44.09y-73.26	typein	RHS	-0.44456	[28.77y/28.77 = -12.79/28.77]typein	OK
STU_tUhq STU_tUhq	22.13-22.61y = 3.12y-17.3	subtract	SKILL	22.13	[22.13-22.61y = 3.12y-17.3]subtract	OK
STU_tUhq STU_tUhq	22.13-22.61y = 3.12y-17.3	typein	LHS	-22.61y	[22.13-22.61y-22.13 = 3.12y-17.3-22.13]typein	OK
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	subtract	SKILL	44.88x	[-6.5+39.04x = 44.88x+81.51]subtract	OK
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	typein	LHS	-12.34	[-6.5+39.04x-44.88x = 44.88x+81.51-44.88x]typein	ERROR
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	typein	LHS	-6.5+-5.84x	[-6.5+39.04x-44.88x = 44.88x+81.51-44.88x]typein	OK
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	typein	RHS	81.51	[-6.5+39.04x-44.88x = 44.88x+81.51-44.88x]typein	OK
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	add	SKILL	6.5	[-6.5+(-5.84x) = 81.51]add	OK
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	typein	LHS	-5.84x	[-6.5+(-5.84x)+6.5 = 81.51+6.5]typein	OK
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	typein	RHS	88.01	[-6.5+(-5.84x)+6.5 = 81.51+6.5]typein	OK
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	divide	SKILL	-5.84	[-5.84x = 88.01]divide	OK
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	typein	LHS	x	[-5.84x/-5.84 = 88.01/-5.84]typein	OK
STU_tUhq STU_tUhq	-6.5+39.04x = 44.88x+81.51	typein	RHS	-15.0702	[-5.84x/-5.84 = 88.01/-5.84]typein	OK
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	add	SKILL	98.93	[-44.97x-98.94 = 9.93x+25.59]add	ERROR
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	subtract	SKILL	9.93	[-44.97x-98.94 = 9.93x+25.59]subtract	ERROR
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	add	SKILL	44.97x	[-44.97x-98.94 = 9.93x+25.59]add	OK
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	typein	LHS	-98.94	[-44.97x-98.94+44.97x = 9.93x+25.59+44.97x]typein	OK
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	typein	RHS	54.9	[-44.97x-98.94+44.97x = 9.93x+25.59+44.97x]typein	ERROR
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	typein	RHS	54.9x+25.59	[-44.97x-98.94+44.97x = 9.93x+25.59+44.97x]typein	OK
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	subtract	SKILL	25.59	[-98.94 = 54.9x+25.59]subtract	OK
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	typein	LHS	-124.53	[-98.94-25.59 = 54.9x+25.59-25.59]typein	OK
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	typein	RHS	54.94	[-98.94-25.59 = 54.9x+25.59-25.59]typein	ERROR
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	typein	RHS	54.94x	[-98.94-25.59 = 54.9x+25.59-25.59]typein	ERROR
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	typein	RHS	54.9x	[-98.94-25.59 = 54.9x+25.59-25.59]typein	OK
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	divide	SKILL	54.9	[-124.53 = 54.9x]divide	OK
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	typein	RHS	x	[-124.53/54.9 = 54.9x/54.9]typein	OK
STU_tUhq STU_tUhq	-44.97x-98.94 = 9.93x+25.59	typein	LHS	-2.2683	[-124.53/54.9 = 54.9x/54.9]typein	OK
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	add	SKILL	81.5	[22.06x-81.5 = -3.1+30.58x]add	OK
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	typein	LHS	22.06x	[22.06x-81.5+81.5 = -3.1+30.58x+81.5]typein	OK
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	typein	RHS	78.4+30.58x	[22.06x-81.5+81.5 = -3.1+30.58x+81.5]typein	OK
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	subtract	SKILL	30.58	[22.06x = 78.4+30.58x]subtract	ERROR
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	subtract	SKILL	30.58x	[22.06x = 78.4+30.58x]subtract	OK
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	typein	LHS	-8.52x	[22.06x-30.58x = 78.4+30.58x-30.58x]typein	OK
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	typein	RHS	78.4	[22.06x-30.58x = 78.4+30.58x-30.58x]typein	OK
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	divide	SKILL	-8.52	[-8.52x = 78.4]divide	OK
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	typein	LHS	x	[-8.52x/-8.52 = 78.4/-8.52]typein	OK
STU_tUhq STU_tUhq	22.06x-81.5 = -3.1+30.58x	typein	RHS	-9.2018	[-8.52x/-8.52 = 78.4/-8.52]typein	OK
